page_name,pair_index,randomised,left_is,right_is
food_pair_420,420,no,,
food_pair_421,421,no,,
food_pair_422,422,no,,
food_pair_423,423,yes,,
food_pair_424,424,no,,
food_pair_425,425,yes,,
food_pair_426,426,no,,
food_pair_427,427,no,,
food_pair_428,428,no,,
food_pair_429,429,no,,
food_pair_430,430,yes,,
food_pair_431,431,no,,
food_pair_432,432,no,,
food_pair_433,433,no,,
food_pair_434,434,yes,,
food_pair_435,435,no,,
food_pair_436,436,no,,
food_pair_437,437,yes,,
food_pair_438,438,no,,
food_pair_439,439,no,,
