page_name,pair_index,randomised,left_is,right_is
electronics_pair_100,100,yes,,
electronics_pair_101,101,no,,
electronics_pair_102,102,yes,,
electronics_pair_103,103,yes,,
electronics_pair_104,104,yes,,
electronics_pair_105,105,no,,
electronics_pair_106,106,no,,
electronics_pair_107,107,no,,
electronics_pair_108,108,no,,
electronics_pair_109,109,no,,
electronics_pair_110,110,yes,,
electronics_pair_111,111,no,,
electronics_pair_112,112,yes,,
electronics_pair_113,113,no,,
electronics_pair_114,114,no,,
electronics_pair_115,115,yes,,
electronics_pair_116,116,no,,
electronics_pair_117,117,no,,
electronics_pair_118,118,no,,
electronics_pair_119,119,no,,
